claim_id,claim_date,policy_id,inception_date,expiration_date,company_id,claim_amount
6153,2017-06-21,24648,2016-08-01,2017-08-01,12527,2496.27
6154,2016-02-03,24663,2016-01-01,2016-12-31,4629,1153.75
6155,2016-09-28,24663,2016-01-01,2016-12-31,4629,2522.79
6156,2016-06-09,24680,2016-01-01,2016-12-31,23212,3408.75
6157,2016-01-09,24680,2016-01-01,2016-12-31,23212,5722.14
6158,2016-03-21,24683,2016-01-01,2016-12-31,23138,2810.95
6159,2016-07-24,24683,2016-01-01,2016-12-31,23138,1020.03
6160,2016-10-27,24684,2016-07-01,2017-07-01,2623,2314.27
6161,2016-12-03,24684,2016-07-01,2017-07-01,2623,3248.82
6162,2017-04-18,24743,2016-11-01,2017-11-01,27407,7698.44
6163,2017-09-13,24743,2016-11-01,2017-11-01,27407,5081.59
6164,2017-01-22,24748,2016-11-01,2017-11-01,4374,4081.19
6165,2017-09-14,24748,2016-11-01,2017-11-01,4374,1498.60
6166,2016-01-15,24758,2016-01-01,2016-12-31,14270,3131.29
6167,2016-05-30,24758,2016-01-01,2016-12-31,14270,7672.07
6168,2016-09-03,24805,2016-01-01,2016-12-31,15373,1836.97
6169,2016-03-16,24805,2016-01-01,2016-12-31,15373,1520.08
6170,2016-08-06,24881,2016-01-01,2016-12-31,10023,2352.94
6171,2016-06-13,24881,2016-01-01,2016-12-31,10023,3380.67
6172,2016-07-06,24902,2016-01-01,2016-12-31,25662,6890.27
6173,2016-01-04,24902,2016-01-01,2016-12-31,25662,2664.31
6174,2016-12-28,24912,2016-04-01,2017-04-01,18255,1727.23
6175,2017-03-02,24912,2016-04-01,2017-04-01,18255,1621.93
6176,2016-11-02,24920,2016-01-01,2016-12-31,370,3276.34
6177,2016-12-05,24920,2016-01-01,2016-12-31,370,964.70
6178,2017-05-22,24921,2016-07-01,2017-07-01,23804,1974.01
6179,2016-09-06,24921,2016-07-01,2017-07-01,23804,3797.15
6180,2016-10-18,24928,2016-07-01,2017-07-01,26191,2412.63
6181,2016-11-11,24928,2016-07-01,2017-07-01,26191,1411.89
6182,2016-12-04,24941,2016-07-01,2017-07-01,10391,2779.86
6183,2017-03-08,24941,2016-07-01,2017-07-01,10391,1330.93
6184,2016-07-30,24957,2016-01-01,2016-12-31,5348,7247.00
6185,2016-12-10,24957,2016-01-01,2016-12-31,5348,1560.78
6186,2016-08-03,24966,2016-01-01,2016-12-31,25195,1735.12
6187,2016-05-20,24966,2016-01-01,2016-12-31,25195,2689.36
6188,2017-04-01,25041,2016-07-01,2017-07-01,17134,1718.75
6189,2016-09-13,25041,2016-07-01,2017-07-01,17134,2207.97
6190,2016-01-30,25052,2016-01-01,2016-12-31,14202,4828.90
6191,2016-07-25,25052,2016-01-01,2016-12-31,14202,2822.27
6192,2016-08-24,25058,2016-07-01,2017-07-01,17542,3361.01
6193,2017-02-05,25058,2016-07-01,2017-07-01,17542,4784.16
6194,2017-05-02,25081,2016-07-01,2017-07-01,3414,5588.42
6195,2017-02-02,25081,2016-07-01,2017-07-01,3414,3452.43
6196,2016-07-12,25101,2016-07-01,2017-07-01,24978,1814.44
6197,2017-03-06,25101,2016-07-01,2017-07-01,24978,2868.87
6198,2016-07-29,25111,2016-01-01,2016-12-31,18321,6080.10
6199,2016-03-07,25111,2016-01-01,2016-12-31,18321,16511.53
6200,2017-03-20,25114,2016-11-01,2017-11-01,8667,1438.27
6201,2017-08-19,25114,2016-11-01,2017-11-01,8667,4824.47
6202,2016-08-03,25148,2016-01-01,2016-12-31,1368,1602.20
6203,2016-03-25,25148,2016-01-01,2016-12-31,1368,2323.31
6204,2016-10-10,25164,2016-07-01,2017-07-01,6956,3923.02
6205,2017-01-29,25164,2016-07-01,2017-07-01,6956,4804.01
6206,2016-08-30,25184,2016-01-01,2016-12-31,563,7901.54
6207,2016-02-13,25184,2016-01-01,2016-12-31,563,6189.38
6208,2017-08-18,25193,2016-11-01,2017-11-01,3873,3015.32
6209,2017-01-29,25193,2016-11-01,2017-11-01,3873,708.54
6210,2017-01-30,25215,2016-07-01,2017-07-01,16457,4195.45
6211,2016-10-09,25215,2016-07-01,2017-07-01,16457,4060.88
6212,2016-01-17,25221,2016-01-01,2016-12-31,19943,1535.86
6213,2016-02-25,25221,2016-01-01,2016-12-31,19943,4458.74
6214,2017-04-28,25243,2016-08-01,2017-08-01,17083,3073.63
6215,2017-03-22,25243,2016-08-01,2017-08-01,17083,1603.85
6216,2016-10-04,25259,2016-05-01,2017-05-01,8603,2966.65
6217,2017-04-25,25259,2016-05-01,2017-05-01,8603,5052.45
6218,2016-09-11,25262,2016-01-01,2016-12-31,18907,16992.97
6219,2016-07-10,25262,2016-01-01,2016-12-31,18907,13956.77
6220,2017-05-12,25272,2016-07-01,2017-07-01,17735,1585.02
6221,2017-01-04,25272,2016-07-01,2017-07-01,17735,1627.55
6222,2016-08-19,25330,2016-01-01,2016-12-31,19486,1449.63
6223,2016-12-17,25330,2016-01-01,2016-12-31,19486,2607.44
6224,2017-01-28,25341,2016-04-01,2017-04-01,16086,2799.55
6225,2016-07-01,25341,2016-04-01,2017-04-01,16086,3188.80
6226,2016-09-05,25358,2016-07-01,2017-07-01,1203,1668.58
6227,2017-05-21,25358,2016-07-01,2017-07-01,1203,1290.76
6228,2017-02-28,25379,2016-07-01,2017-07-01,23656,1457.98
6229,2016-07-15,25379,2016-07-01,2017-07-01,23656,1163.46
6230,2016-09-08,25387,2016-01-01,2016-12-31,23920,3847.91
6231,2016-04-25,25387,2016-01-01,2016-12-31,23920,12422.10
6232,2017-01-16,25409,2016-10-01,2017-10-01,2860,7317.13
6233,2017-02-13,25409,2016-10-01,2017-10-01,2860,2345.30
6234,2016-08-15,25418,2016-01-01,2016-12-31,16850,2250.55
6235,2016-06-20,25418,2016-01-01,2016-12-31,16850,2396.08
6236,2016-12-20,25437,2016-01-01,2016-12-31,10536,2640.14
6237,2016-03-26,25437,2016-01-01,2016-12-31,10536,6923.37
6238,2016-12-04,25449,2016-06-01,2017-06-01,289,2661.74
6239,2016-09-18,25449,2016-06-01,2017-06-01,289,5589.79
6240,2016-12-17,25492,2016-07-01,2017-07-01,17068,3472.89
6241,2017-05-04,25492,2016-07-01,2017-07-01,17068,3426.35
6242,2016-10-03,25517,2016-03-01,2017-03-01,7651,5657.57
6243,2016-07-17,25517,2016-03-01,2017-03-01,7651,2695.14
6244,2016-07-30,25523,2016-04-01,2017-04-01,582,4111.66
6245,2016-12-02,25523,2016-04-01,2017-04-01,582,3514.89
6246,2016-02-05,25554,2016-01-01,2016-12-31,22639,4023.40
6247,2016-12-29,25554,2016-01-01,2016-12-31,22639,2740.72
6248,2016-06-23,25565,2016-01-01,2016-12-31,23000,4279.58
6249,2016-12-05,25565,2016-01-01,2016-12-31,23000,3245.97
6250,2016-09-24,25566,2016-06-01,2017-06-01,25405,10038.99
6251,2017-04-22,25566,2016-06-01,2017-06-01,25405,11064.75
6252,2017-08-26,25609,2016-11-01,2017-11-01,17269,9656.13
6253,2017-03-12,25609,2016-11-01,2017-11-01,17269,4621.16
6254,2016-07-26,25627,2016-07-01,2017-07-01,2082,1689.93
6255,2017-01-17,25627,2016-07-01,2017-07-01,2082,1479.23
6256,2016-05-31,25650,2016-01-01,2016-12-31,16092,1317.14
6257,2016-03-30,25650,2016-01-01,2016-12-31,16092,2431.56
6258,2017-04-21,25662,2016-06-01,2017-06-01,12269,2516.82
6259,2016-11-14,25662,2016-06-01,2017-06-01,12269,1877.28
6260,2016-07-02,25675,2016-02-01,2017-01-31,12468,2800.58
6261,2016-11-05,25675,2016-02-01,2017-01-31,12468,3052.71
6262,2017-07-15,25694,2016-09-01,2017-09-01,4622,1784.12
6263,2016-10-05,25694,2016-09-01,2017-09-01,4622,3403.22
6264,2016-03-12,25704,2016-01-01,2016-12-31,22522,1558.33
6265,2016-05-15,25704,2016-01-01,2016-12-31,22522,2696.50
6266,2017-01-16,25713,2016-07-01,2017-07-01,10333,1304.39
6267,2017-03-16,25713,2016-07-01,2017-07-01,10333,972.06
6268,2016-06-03,25773,2016-01-01,2016-12-31,11398,1439.95
6269,2016-05-26,25773,2016-01-01,2016-12-31,11398,1896.20
6270,2016-03-14,25779,2016-01-01,2016-12-31,1885,4197.23
6271,2016-09-22,25779,2016-01-01,2016-12-31,1885,2727.05
6272,2016-11-08,25786,2016-01-01,2016-12-31,3097,2003.71
6273,2016-11-20,25786,2016-01-01,2016-12-31,3097,4476.64
6274,2016-12-15,25794,2016-01-01,2016-12-31,16190,4181.68
6275,2016-05-21,25794,2016-01-01,2016-12-31,16190,3406.30
6276,2016-09-30,25805,2016-07-01,2017-07-01,13177,4996.81
6277,2016-09-24,25805,2016-07-01,2017-07-01,13177,3766.05
6278,2017-04-09,25840,2016-07-01,2017-07-01,1971,7176.13
6279,2017-06-08,25840,2016-07-01,2017-07-01,1971,10904.99
6280,2016-10-11,25854,2016-07-01,2017-07-01,14515,1347.69
6281,2016-08-03,25854,2016-07-01,2017-07-01,14515,4491.16
6282,2016-11-10,25895,2016-07-01,2017-07-01,20032,3689.16
6283,2017-03-26,25895,2016-07-01,2017-07-01,20032,3443.63
6284,2016-10-30,25932,2016-07-01,2017-07-01,4032,2371.85
6285,2016-12-28,25932,2016-07-01,2017-07-01,4032,3838.63
6286,2016-09-13,25946,2016-01-01,2016-12-31,12757,2544.38
6287,2016-07-18,25946,2016-01-01,2016-12-31,12757,5814.55
6288,2016-05-04,26077,2016-01-01,2016-12-31,23614,4328.75
6289,2016-05-13,26077,2016-01-01,2016-12-31,23614,6319.69
6290,2017-09-03,26081,2016-12-01,2017-12-01,22037,8899.06
6291,2016-12-18,26081,2016-12-01,2017-12-01,22037,5351.88
6292,2017-08-15,26086,2016-10-01,2017-10-01,24068,7506.83
6293,2017-02-08,26086,2016-10-01,2017-10-01,24068,7895.40
6294,2016-12-10,26103,2016-01-01,2016-12-31,17578,640.62
6295,2016-06-23,26103,2016-01-01,2016-12-31,17578,625.45
6296,2016-07-18,26117,2016-01-01,2016-12-31,13099,2548.57
6297,2016-08-09,26117,2016-01-01,2016-12-31,13099,2630.22
6298,2016-09-10,26137,2016-09-01,2017-09-01,15100,775.30
6299,2017-05-01,26137,2016-09-01,2017-09-01,15100,1460.06
6300,2016-07-19,26167,2016-05-01,2017-05-01,24576,1734.12
6301,2017-03-14,26167,2016-05-01,2017-05-01,24576,5579.07
6302,2016-05-08,26261,2016-01-01,2016-12-31,26780,2546.43
6303,2016-11-08,26261,2016-01-01,2016-12-31,26780,3156.29
6304,2016-08-04,26282,2016-01-01,2016-12-31,7268,1305.46
6305,2016-07-10,26282,2016-01-01,2016-12-31,7268,1270.28
6306,2016-08-12,26289,2016-02-01,2017-01-31,11236,620.50
6307,2016-02-22,26289,2016-02-01,2017-01-31,11236,1212.89
6308,2016-02-20,26292,2016-02-01,2017-01-31,14456,3709.57
6309,2016-12-07,26292,2016-02-01,2017-01-31,14456,3720.51
6310,2017-02-15,26341,2016-09-01,2017-09-01,13222,4121.73
6311,2017-03-06,26341,2016-09-01,2017-09-01,13222,1843.43
6312,2016-09-22,26347,2016-07-01,2017-07-01,4983,2640.99
6313,2017-06-26,26347,2016-07-01,2017-07-01,4983,3724.80
6314,2016-11-27,26370,2016-01-01,2016-12-31,5001,2862.00
6315,2016-04-24,26370,2016-01-01,2016-12-31,5001,1885.05
6316,2017-03-13,26395,2016-07-01,2017-07-01,20734,2484.37
6317,2016-10-15,26395,2016-07-01,2017-07-01,20734,988.46
6318,2016-12-25,26411,2016-07-01,2017-07-01,3677,5681.33
6319,2016-12-27,26411,2016-07-01,2017-07-01,3677,2972.66
6320,2016-04-13,26428,2016-03-01,2017-03-01,17639,1318.64
6321,2016-12-12,26428,2016-03-01,2017-03-01,17639,1375.04
6322,2017-04-29,26441,2016-07-01,2017-07-01,11625,1973.00
6323,2017-05-14,26441,2016-07-01,2017-07-01,11625,1958.52
6324,2016-08-19,26465,2016-05-01,2017-05-01,19648,1724.56
6325,2017-02-25,26465,2016-05-01,2017-05-01,19648,1304.02
6326,2016-09-08,26488,2016-07-01,2017-07-01,7378,3524.20
6327,2016-09-12,26488,2016-07-01,2017-07-01,7378,4000.30
6328,2016-07-23,26525,2016-07-01,2017-07-01,21285,2937.87
6329,2017-06-02,26525,2016-07-01,2017-07-01,21285,2952.73
6330,2016-09-10,26532,2016-01-01,2016-12-31,11024,6238.50
6331,2016-01-29,26532,2016-01-01,2016-12-31,11024,2984.12
6332,2017-09-30,26563,2016-12-01,2017-12-01,26211,4534.77
6333,2017-04-11,26563,2016-12-01,2017-12-01,26211,1562.08
6334,2016-09-16,26597,2016-07-01,2017-07-01,24386,5387.32
6335,2016-08-09,26597,2016-07-01,2017-07-01,24386,2325.88
6336,2016-10-17,26641,2016-02-01,2017-01-31,15701,645.36
6337,2016-09-07,26641,2016-02-01,2017-01-31,15701,1511.53
6338,2016-04-23,26707,2016-01-01,2016-12-31,4621,4793.49
6339,2016-04-23,26707,2016-01-01,2016-12-31,4621,2838.68
6340,2017-03-01,26710,2016-04-01,2017-04-01,19348,1939.09
6341,2016-10-21,26710,2016-04-01,2017-04-01,19348,1251.06
6342,2016-10-11,26719,2016-01-01,2016-12-31,24762,4367.83
6343,2016-11-05,26719,2016-01-01,2016-12-31,24762,4490.81
6344,2016-07-24,26722,2016-07-01,2017-07-01,26482,2568.28
6345,2017-04-10,26722,2016-07-01,2017-07-01,26482,2449.31
6346,2017-06-03,26723,2016-07-01,2017-07-01,9921,3671.72
6347,2016-10-02,26723,2016-07-01,2017-07-01,9921,5210.61
6348,2017-01-23,26726,2016-06-01,2017-06-01,26085,5997.19
6349,2016-10-03,26726,2016-06-01,2017-06-01,26085,3449.99
6350,2017-02-05,26737,2016-11-01,2017-11-01,9451,2101.68
6351,2017-07-06,26737,2016-11-01,2017-11-01,9451,1319.07
6352,2016-08-07,26766,2016-07-01,2017-07-01,27216,1169.63
6353,2016-10-19,26766,2016-07-01,2017-07-01,27216,772.33
6354,2016-11-23,26774,2016-08-01,2017-08-01,10301,1466.76
6355,2017-04-20,26774,2016-08-01,2017-08-01,10301,1345.84
6356,2016-04-14,26784,2016-01-01,2016-12-31,7258,1699.20
6357,2016-01-30,26784,2016-01-01,2016-12-31,7258,5517.31
6358,2017-05-18,26791,2016-07-01,2017-07-01,23651,3288.14
6359,2017-01-29,26791,2016-07-01,2017-07-01,23651,2270.26
6360,2016-05-05,26852,2016-01-01,2016-12-31,4323,2009.79
6361,2016-06-06,26852,2016-01-01,2016-12-31,4323,647.38
6362,2016-03-19,26869,2016-02-01,2017-01-31,311,1084.99
6363,2016-12-07,26869,2016-02-01,2017-01-31,311,2097.87
6364,2017-02-25,26882,2016-07-01,2017-07-01,3900,1860.47
6365,2017-05-16,26882,2016-07-01,2017-07-01,3900,2033.68
6366,2016-02-08,26884,2016-01-01,2016-12-31,16507,1670.12
6367,2016-10-06,26884,2016-01-01,2016-12-31,16507,2619.34
6368,2017-05-23,26962,2016-11-01,2017-11-01,9979,1448.01
6369,2017-07-17,26962,2016-11-01,2017-11-01,9979,3028.95
6370,2016-07-16,26971,2016-07-01,2017-07-01,27262,1696.78
6371,2016-09-28,26971,2016-07-01,2017-07-01,27262,1941.54
6372,2017-02-13,26991,2016-07-01,2017-07-01,16629,4119.05
6373,2017-02-14,26991,2016-07-01,2017-07-01,16629,2697.67
6374,2016-04-17,26992,2016-01-01,2016-12-31,13722,2276.42
6375,2016-08-07,26992,2016-01-01,2016-12-31,13722,2473.93
6376,2016-10-09,27036,2016-01-01,2016-12-31,4081,1936.06
6377,2016-08-06,27036,2016-01-01,2016-12-31,4081,1875.81
6378,2017-05-04,27054,2016-07-01,2017-07-01,1844,3329.06
6379,2016-07-20,27054,2016-07-01,2017-07-01,1844,2630.89
6380,2017-07-25,27061,2016-10-01,2017-10-01,2268,1408.22
6381,2017-09-18,27061,2016-10-01,2017-10-01,2268,2374.23
6382,2016-01-06,27065,2016-01-01,2016-12-31,5324,3794.35
6383,2016-02-23,27065,2016-01-01,2016-12-31,5324,3070.73
6384,2017-01-17,27090,2016-09-01,2017-09-01,24262,4396.11
6385,2016-10-09,27090,2016-09-01,2017-09-01,24262,4309.54
6386,2017-02-21,27133,2016-07-01,2017-07-01,19729,1988.36
6387,2017-06-07,27133,2016-07-01,2017-07-01,19729,2894.27
6388,2017-03-12,27160,2016-07-01,2017-07-01,13910,9774.66
6389,2017-02-24,27160,2016-07-01,2017-07-01,13910,10455.59
6390,2016-07-14,27173,2016-07-01,2017-07-01,2757,10369.19
6391,2016-08-28,27173,2016-07-01,2017-07-01,2757,5201.62
6392,2016-08-19,27187,2016-01-01,2016-12-31,687,3926.73
6393,2016-02-06,27187,2016-01-01,2016-12-31,687,1677.13
6394,2016-07-02,27197,2016-07-01,2017-07-01,8338,2748.46
6395,2017-03-18,27197,2016-07-01,2017-07-01,8338,2844.10
6396,2016-12-19,27202,2016-02-01,2017-01-31,7950,3137.06
6397,2016-04-14,27202,2016-02-01,2017-01-31,7950,1965.01
6398,2016-08-07,27217,2016-07-01,2017-07-01,2152,2355.15
6399,2017-01-07,27217,2016-07-01,2017-07-01,2152,1002.47
6400,2016-03-31,27223,2016-01-01,2016-12-31,26179,1549.02
6401,2016-06-14,27223,2016-01-01,2016-12-31,26179,1195.75
6402,2017-07-11,27255,2016-10-01,2017-10-01,11822,2515.29
6403,2017-05-22,27255,2016-10-01,2017-10-01,11822,3488.90
6404,2016-11-19,27268,2016-02-01,2017-01-31,4118,3510.68
6405,2016-03-18,27268,2016-02-01,2017-01-31,4118,1288.29
6406,2016-10-12,27302,2016-01-01,2016-12-31,20702,3517.59
6407,2016-10-18,27302,2016-01-01,2016-12-31,20702,4237.75
6408,2017-05-26,27309,2016-10-01,2017-10-01,10986,4720.02
6409,2017-06-24,27309,2016-10-01,2017-10-01,10986,4199.40
6410,2016-08-11,27362,2016-06-01,2017-06-01,12495,2239.55
6411,2016-07-31,27362,2016-06-01,2017-06-01,12495,1480.77
6412,2017-08-15,27392,2016-12-01,2017-12-01,10856,8385.18
6413,2017-05-03,27392,2016-12-01,2017-12-01,10856,4509.02
6414,2016-08-19,27403,2016-07-01,2017-07-01,4680,4570.95
6415,2016-08-27,27403,2016-07-01,2017-07-01,4680,6237.84
6416,2017-07-20,27404,2016-08-01,2017-08-01,19534,10625.43
6417,2017-07-02,27404,2016-08-01,2017-08-01,19534,4745.26
6418,2017-01-03,27427,2016-07-01,2017-07-01,24720,4298.03
6419,2016-10-15,27427,2016-07-01,2017-07-01,24720,7641.57
6420,2016-09-12,27458,2016-07-01,2017-07-01,5900,4981.42
6421,2016-10-14,27458,2016-07-01,2017-07-01,5900,4987.42
6422,2016-04-26,27487,2016-01-01,2016-12-31,13502,4111.85
6423,2016-09-06,27487,2016-01-01,2016-12-31,13502,6693.54
6424,2017-05-08,27504,2016-07-01,2017-07-01,6746,1946.35
6425,2017-02-05,27504,2016-07-01,2017-07-01,6746,2841.47
6426,2016-08-14,27507,2016-01-01,2016-12-31,1811,2639.67
6427,2016-09-17,27507,2016-01-01,2016-12-31,1811,1603.84
6428,2016-11-08,27515,2016-05-01,2017-05-01,4292,9945.87
6429,2016-06-16,27515,2016-05-01,2017-05-01,4292,5378.10
6430,2017-03-13,27530,2016-11-01,2017-11-01,16683,5168.74
6431,2016-11-24,27530,2016-11-01,2017-11-01,16683,5820.63
6432,2016-02-11,27545,2016-01-01,2016-12-31,27571,2529.47
6433,2016-01-03,27545,2016-01-01,2016-12-31,27571,1454.45
6434,2017-10-03,27562,2016-11-01,2017-11-01,22598,996.35
6435,2016-12-04,27562,2016-11-01,2017-11-01,22598,1221.75
6436,2016-10-13,27574,2016-01-01,2016-12-31,7229,536.71
6437,2016-12-02,27574,2016-01-01,2016-12-31,7229,2613.66
6438,2017-05-16,27587,2016-07-01,2017-07-01,11631,5549.97
6439,2016-07-04,27587,2016-07-01,2017-07-01,11631,9607.68
6440,2016-05-21,27612,2016-01-01,2016-12-31,26415,1420.98
6441,2016-06-29,27612,2016-01-01,2016-12-31,26415,1769.91
6442,2016-11-27,27621,2016-03-01,2017-03-01,8670,1255.15
6443,2016-07-23,27621,2016-03-01,2017-03-01,8670,792.55
6444,2016-08-28,27629,2016-05-01,2017-05-01,20481,3385.18
6445,2017-03-09,27629,2016-05-01,2017-05-01,20481,2323.43
6446,2016-02-01,27654,2016-01-01,2016-12-31,13897,13457.19
6447,2016-12-12,27654,2016-01-01,2016-12-31,13897,10699.69
6448,2016-08-29,27724,2016-01-01,2016-12-31,12393,1777.29
6449,2016-05-15,27724,2016-01-01,2016-12-31,12393,3202.55
6450,2016-02-08,27729,2016-01-01,2016-12-31,8592,2289.04
6451,2016-07-19,27729,2016-01-01,2016-12-31,8592,1709.23
6452,2016-07-16,27730,2016-01-01,2016-12-31,12211,2333.98
6453,2016-03-07,27730,2016-01-01,2016-12-31,12211,2571.11
6454,2016-03-02,27770,2016-01-01,2016-12-31,4832,2718.42
6455,2016-01-10,27770,2016-01-01,2016-12-31,4832,2016.62
6456,2016-07-30,27797,2016-07-01,2017-07-01,12771,2692.84
6457,2017-06-30,27797,2016-07-01,2017-07-01,12771,2665.91
6458,2017-03-17,27808,2016-07-01,2017-07-01,18768,4349.03
6459,2016-09-17,27808,2016-07-01,2017-07-01,18768,7048.45
6460,2016-08-29,27811,2016-07-01,2017-07-01,9468,2847.14
6461,2016-12-23,27811,2016-07-01,2017-07-01,9468,3231.73
6462,2016-11-05,27815,2016-07-01,2017-07-01,21767,7567.98
6463,2016-08-13,27815,2016-07-01,2017-07-01,21767,2886.66
6464,2016-11-10,27853,2016-01-01,2016-12-31,26700,2867.57
6465,2016-04-27,27853,2016-01-01,2016-12-31,26700,3286.00
6466,2016-07-12,27864,2016-07-01,2017-07-01,4497,5903.18
6467,2016-09-07,27864,2016-07-01,2017-07-01,4497,4690.09
6468,2017-06-11,27867,2016-07-01,2017-07-01,10422,1032.69
6469,2017-03-08,27867,2016-07-01,2017-07-01,10422,1697.98
6470,2017-02-08,27917,2016-05-01,2017-05-01,15657,4165.99
6471,2016-08-08,27917,2016-05-01,2017-05-01,15657,3390.36
6472,2016-08-01,27928,2016-05-01,2017-05-01,10360,1759.56
6473,2017-04-08,27928,2016-05-01,2017-05-01,10360,3300.91
6474,2016-07-16,27964,2016-01-01,2016-12-31,1712,1338.08
6475,2016-01-03,27964,2016-01-01,2016-12-31,1712,1423.20
6476,2016-03-26,27978,2016-01-01,2016-12-31,6244,3923.62
6477,2016-08-28,27978,2016-01-01,2016-12-31,6244,5035.60
6478,2016-05-29,27989,2016-04-01,2017-04-01,15053,1816.74
6479,2017-03-16,27989,2016-04-01,2017-04-01,15053,1066.65
6480,2016-05-06,28056,2016-01-01,2016-12-31,2669,3350.44
6481,2016-06-16,28056,2016-01-01,2016-12-31,2669,3135.10
6482,2016-08-07,28066,2016-07-01,2017-07-01,12078,5341.27
6483,2016-08-13,28066,2016-07-01,2017-07-01,12078,3642.23
6484,2017-06-27,28069,2016-07-01,2017-07-01,20414,3207.77
6485,2017-04-17,28069,2016-07-01,2017-07-01,20414,2925.20
6486,2016-01-31,28077,2016-01-01,2016-12-31,11624,3189.82
6487,2016-02-20,28077,2016-01-01,2016-12-31,11624,6756.06
6488,2016-07-03,28078,2016-02-01,2017-01-31,13731,2474.61
6489,2016-10-31,28078,2016-02-01,2017-01-31,13731,8014.32
6490,2016-03-06,28094,2016-01-01,2016-12-31,24503,1028.22
6491,2016-09-10,28094,2016-01-01,2016-12-31,24503,463.45
6492,2016-10-09,28095,2016-07-01,2017-07-01,17136,3800.55
6493,2016-10-16,28095,2016-07-01,2017-07-01,17136,7237.01
6494,2017-04-07,28225,2016-07-01,2017-07-01,9323,4241.55
6495,2016-10-29,28225,2016-07-01,2017-07-01,9323,2757.74
6496,2016-12-08,28240,2016-01-01,2016-12-31,6161,2985.28
6497,2016-10-28,28240,2016-01-01,2016-12-31,6161,2876.77
6498,2016-09-02,28254,2016-01-01,2016-12-31,4196,3257.89
6499,2016-05-22,28254,2016-01-01,2016-12-31,4196,3726.41
6500,2017-05-27,28267,2016-07-01,2017-07-01,20448,8074.90
6501,2017-06-07,28267,2016-07-01,2017-07-01,20448,5893.30
6502,2016-04-01,28304,2016-03-01,2017-03-01,20476,6011.18
6503,2016-07-11,28304,2016-03-01,2017-03-01,20476,2949.08
6504,2016-01-17,28352,2016-01-01,2016-12-31,1948,2312.72
6505,2016-11-27,28352,2016-01-01,2016-12-31,1948,3769.36
6506,2016-11-27,28378,2016-04-01,2017-04-01,18106,1128.16
6507,2017-01-11,28378,2016-04-01,2017-04-01,18106,1190.43
6508,2017-05-25,28420,2016-09-01,2017-09-01,5895,1807.26
6509,2017-04-30,28420,2016-09-01,2017-09-01,5895,1395.06
6510,2017-04-07,28432,2016-06-01,2017-06-01,23564,4064.95
6511,2017-03-27,28432,2016-06-01,2017-06-01,23564,785.28
6512,2016-06-21,28433,2016-05-01,2017-05-01,195,5745.55
6513,2016-08-19,28433,2016-05-01,2017-05-01,195,2877.20
6514,2017-01-16,28470,2016-12-01,2017-12-01,6718,2303.68
6515,2017-04-01,28470,2016-12-01,2017-12-01,6718,3419.64
6516,2017-02-08,28499,2016-09-01,2017-09-01,8440,3022.08
6517,2017-04-25,28499,2016-09-01,2017-09-01,8440,4945.48
6518,2016-12-25,28501,2016-07-01,2017-07-01,6689,1679.45
6519,2017-04-01,28501,2016-07-01,2017-07-01,6689,537.06
6520,2017-11-02,28502,2016-12-01,2017-12-01,22314,2875.80
6521,2017-07-01,28502,2016-12-01,2017-12-01,22314,4824.38
6522,2016-06-28,28507,2016-01-01,2016-12-31,13245,1210.73
6523,2016-04-23,28507,2016-01-01,2016-12-31,13245,3175.63
6524,2017-02-05,28518,2016-08-01,2017-08-01,6110,1313.25
6525,2017-03-01,28518,2016-08-01,2017-08-01,6110,4091.65
6526,2016-11-06,28528,2016-03-01,2017-03-01,13339,1848.85
6527,2016-05-25,28528,2016-03-01,2017-03-01,13339,1808.35
6528,2016-09-01,28534,2016-07-01,2017-07-01,24406,2296.70
6529,2017-04-21,28534,2016-07-01,2017-07-01,24406,2730.96
6530,2017-08-25,28546,2016-10-01,2017-10-01,8268,1731.48
6531,2017-07-26,28546,2016-10-01,2017-10-01,8268,2602.03
6532,2017-01-04,28561,2016-07-01,2017-07-01,21030,1998.12
6533,2016-10-08,28561,2016-07-01,2017-07-01,21030,1060.93
6534,2017-01-17,28591,2016-03-01,2017-03-01,411,6792.59
6535,2016-11-15,28591,2016-03-01,2017-03-01,411,2098.62
6536,2017-06-09,28625,2016-08-01,2017-08-01,25049,6209.80
6537,2016-10-10,28625,2016-08-01,2017-08-01,25049,5252.56
6538,2017-08-16,28656,2016-11-01,2017-11-01,10689,1184.36
6539,2017-10-20,28656,2016-11-01,2017-11-01,10689,2801.04
6540,2016-11-25,28676,2016-01-01,2016-12-31,14095,4188.94
6541,2016-08-14,28676,2016-01-01,2016-12-31,14095,1750.30
6542,2016-08-04,28679,2016-01-01,2016-12-31,24052,6553.85
6543,2016-06-27,28679,2016-01-01,2016-12-31,24052,6664.68
6544,2016-08-20,28695,2016-06-01,2017-06-01,15560,1588.22
6545,2016-10-14,28695,2016-06-01,2017-06-01,15560,3067.08
6546,2017-04-30,28703,2016-10-01,2017-10-01,19676,4360.05
6547,2017-04-06,28703,2016-10-01,2017-10-01,19676,1535.04
6548,2017-01-21,28726,2016-06-01,2017-06-01,16301,4058.81
6549,2016-07-08,28726,2016-06-01,2017-06-01,16301,5151.70
6550,2016-11-28,28743,2016-05-01,2017-05-01,7963,3749.61
6551,2016-06-18,28743,2016-05-01,2017-05-01,7963,2642.45
